Chr	Start	Stop	NFR_Length	Chr_Length
11	567289	567347	58	666438
11	567350	567437	87	666438
11	567706	567768	62	666438
11	569713	569866	153	666438
11	570101	570161	60	666438
11	570260	570329	69	666438
11	570429	570501	72	666438
11	570601	570736	135	666438
11	570873	571145	272	666438
11	571154	571271	117	666438
11	571363	571423	60	666438
11	571531	571589	58	666438
11	571706	571762	56	666438
11	573091	573209	118	666438
11	573323	573381	58	666438
11	574300	574410	110	666438
11	575670	575864	194	666438
11	575973	576083	110	666438
11	577777	577849	72	666438
11	577950	578124	174	666438
11	578220	578286	66	666438
11	578614	578671	57	666438
11	578705	578818	113	666438
11	578923	578979	56	666438
11	579881	580032	151	666438
11	580621	580840	219	666438
11	580881	581084	203	666438
11	581464	581636	172	666438
11	581738	581811	73	666438
11	582856	582930	74	666438
11	583024	583185	161	666438
11	583939	584017	78	666438
11	584115	584165	50	666438
11	584268	584350	82	666438
11	584409	584568	159	666438
11	584672	584743	71	666438
11	584861	584931	70	666438
11	585173	585245	72	666438
11	585348	585400	52	666438
11	585834	585893	59	666438
11	586361	586431	70	666438
11	587151	587264	113	666438
11	588568	588631	63	666438
11	589082	589145	63	666438
11	589242	589407	165	666438
11	589578	589885	307	666438
11	589976	590045	69	666438
11	591752	591810	58	666438
11	592211	592431	220	666438
11	592694	592759	65	666438
11	592977	593051	74	666438
11	593541	593591	50	666438
11	595839	595983	144	666438
11	595985	596064	79	666438
11	596174	596264	90	666438
11	596366	596435	69	666438
11	596509	596681	172	666438
11	598427	598481	54	666438
11	598588	598737	149	666438
11	598825	598896	71	666438
11	599175	599240	65	666438
11	599329	599486	157	666438
11	599589	599648	59	666438
11	599744	599810	66	666438
11	601348	601435	87	666438
11	601990	602051	61	666438
11	602540	602593	53	666438
11	602706	602771	65	666438
11	603396	603461	65	666438
11	603550	603635	85	666438
11	603716	603784	68	666438
11	603890	604044	154	666438
11	604130	604193	63	666438
11	604604	604665	61	666438
11	604763	604819	56	666438
11	605068	605247	179	666438
11	606970	607025	55	666438
11	607946	608010	64	666438
11	608099	608435	336	666438
11	608509	608592	83	666438
11	610388	610453	65	666438
11	610725	610819	94	666438
11	610886	611082	196	666438
11	611146	611218	72	666438
11	611918	612131	213	666438
11	612174	612253	79	666438
11	613561	613804	243	666438
11	613902	614013	111	666438
11	614150	614210	60	666438
11	614268	614320	52	666438
11	614325	614662	337	666438
11	614681	615181	500	666438
11	615183	615247	64	666438
11	616396	616455	59	666438
11	617139	617221	82	666438
11	617301	617377	76	666438
11	617435	617586	151	666438
11	618106	618172	66	666438
11	618250	618359	109	666438
11	618405	618731	326	666438
11	619070	619270	200	666438
11	619385	619436	51	666438
11	619708	619763	55	666438
11	622429	622511	82	666438
11	625124	625196	72	666438
11	625260	625463	203	666438
11	625847	625966	119	666438
11	626012	626187	175	666438
11	626281	626346	65	666438
11	630163	630388	225	666438
11	630508	630563	55	666438
11	630654	630720	66	666438
11	631332	631396	64	666438
11	631687	631759	72	666438
11	632035	632098	63	666438
11	632391	632461	70	666438
11	632474	632532	58	666438
11	632536	632657	121	666438
11	632917	633028	111	666438
11	633814	633893	79	666438
11	634135	634189	54	666438
11	634277	634357	80	666438
11	634620	634684	64	666438
11	634758	634858	100	666438
11	634957	635089	132	666438
11	635115	635229	114	666438
11	635309	635371	62	666438
11	635478	635540	62	666438
11	636117	636174	57	666438
11	638079	638147	68	666438
11	638243	638354	111	666438
11	639614	639698	84	666438
11	639780	639858	78	666438
11	639968	640174	206	666438
11	640577	640658	81	666438
11	641174	641243	69	666438
11	641703	641783	80	666438
11	642039	642109	70	666438
11	642208	642272	64	666438
11	642391	642601	210	666438
11	642864	642947	83	666438
11	643219	643273	54	666438
11	643387	643459	72	666438
11	644774	644831	57	666438
11	644964	645212	248	666438
11	645656	645707	51	666438
11	649455	649517	62	666438
11	649599	649691	92	666438
11	649771	649868	97	666438
11	649958	650120	162	666438
11	650539	650606	67	666438
11	650715	650772	57	666438
11	651933	651995	62	666438
11	652157	652221	64	666438
11	652500	652571	71	666438
11	652617	652695	78	666438
11	653331	653391	60	666438
11	656024	656075	51	666438
11	657484	657556	72	666438
11	657644	657761	117	666438
11	657846	657908	62	666438
11	658053	658156	103	666438
11	658223	658279	56	666438
11	660226	660362	136	666438
11	660817	661080	263	666438
11	664634	664746	112	666438
11	664844	664901	57	666438
11	665515	665659	144	666438
11	665788	665907	119	666438
11	666128	666241	113	666438
10	58	353	295	745656
10	6621	6947	326	745656
10	6971	7204	233	745656
10	7418	7520	102	745656
10	7647	7805	158	745656
10	8373	8494	121	745656
10	8594	8682	88	745656
10	9249	9299	50	745656
10	9422	9583	161	745656
10	9710	9776	66	745656
10	9860	9923	63	745656
10	10535	10590	55	745656
10	10830	10902	72	745656
10	11373	11493	120	745656
10	11572	11622	50	745656
10	16116	16184	68	745656
10	16262	16351	89	745656
10	16431	16575	144	745656
10	16657	16765	108	745656
10	16968	17029	61	745656
10	18871	19064	193	745656
10	19121	19187	66	745656
10	21183	21265	82	745656
10	21338	21415	77	745656
10	21515	21582	67	745656
10	21665	21892	227	745656
10	21981	22058	77	745656
10	22159	22225	66	745656
10	22619	22687	68	745656
10	22785	23006	221	745656
10	23097	23174	77	745656
10	23807	24038	231	745656
10	24134	24228	94	745656
10	24247	24339	92	745656
10	26119	26180	61	745656
10	26301	26463	162	745656
10	26791	26852	61	745656
10	28625	28678	53	745656
10	28746	28807	61	745656
10	28918	29014	96	745656
10	29136	29211	75	745656
10	29462	29597	135	745656
10	29653	29719	66	745656
10	30822	30901	79	745656
10	31012	31062	50	745656
10	31166	31422	256	745656
10	31486	31551	65	745656
10	33140	33190	50	745656
10	33312	33427	115	745656
10	33491	33623	132	745656
10	36320	36394	74	745656
10	36429	36715	286	745656
10	37742	37919	177	745656
10	38189	38242	53	745656
10	38510	38570	60	745656
10	39968	40063	95	745656
10	40086	40199	113	745656
10	40919	40970	51	745656
10	41235	41429	194	745656
10	41555	41622	67	745656
10	41724	41816	92	745656
10	42083	42133	50	745656
10	42224	42325	101	745656
10	43930	43982	52	745656
10	45134	45200	66	745656
10	45279	45341	62	745656
10	46495	46552	57	745656
10	46810	46894	84	745656
10	46967	47023	56	745656
10	47281	47350	69	745656
10	47437	47663	226	745656
10	47751	47809	58	745656
10	48434	48498	64	745656
10	48763	48815	52	745656
10	49285	49341	56	745656
10	49447	49507	60	745656
10	49935	50021	86	745656
10	50088	50203	115	745656
10	50330	50380	50	745656
10	50473	50596	123	745656
10	50704	50762	58	745656
10	51423	51497	74	745656
10	52192	52276	84	745656
10	52690	52751	61	745656
10	52813	52904	91	745656
10	53009	53059	50	745656
10	53183	53312	129	745656
10	53570	53624	54	745656
10	54034	54090	56	745656
10	54187	54378	191	745656
10	58928	59167	239	745656
10	59200	59281	81	745656
10	59390	59470	80	745656
10	60177	60305	128	745656
10	60582	60778	196	745656
10	63589	63749	160	745656
10	64026	64080	54	745656
10	64195	64251	56	745656
10	66529	66589	60	745656
10	67232	67327	95	745656
10	67429	67488	59	745656
10	67575	67813	238	745656
10	67892	67944	52	745656
10	68341	68404	63	745656
10	68517	68575	58	745656
10	68676	68733	57	745656
10	68826	69127	301	745656
10	69148	69266	118	745656
10	70984	71089	105	745656
10	71196	71357	161	745656
10	71595	71675	80	745656
10	72254	72308	54	745656
10	72599	72688	89	745656
10	72770	72841	71	745656
10	72943	73022	79	745656
10	73124	73187	63	745656
10	73446	73805	359	745656
10	74079	74131	52	745656
10	74622	74731	109	745656
10	74753	74858	105	745656
10	75334	75665	331	745656
10	75701	75921	220	745656
10	76595	76764	169	745656
10	76771	76834	63	745656
10	77040	77101	61	745656
10	77803	77861	58	745656
10	79432	79669	237	745656
10	79907	80104	197	745656
10	81785	81842	57	745656
10	81925	82015	90	745656
10	82876	82930	54	745656
10	83033	83176	143	745656
10	83283	83415	132	745656
10	83668	83726	58	745656
10	83825	83979	154	745656
10	84254	84310	56	745656
10	84905	84957	52	745656
10	85417	85615	198	745656
10	85702	85822	120	745656
10	86053	86107	54	745656
10	87424	87579	155	745656
10	87734	87830	96	745656
10	87931	87981	50	745656
10	88065	88128	63	745656
10	88414	88466	52	745656
10	88584	88718	134	745656
10	89148	89232	84	745656
10	89951	90013	62	745656
10	90127	90728	601	745656
10	91107	91181	74	745656
10	91276	91339	63	745656
10	91665	91763	98	745656
10	91964	92017	53	745656
10	92104	92167	63	745656
10	93122	93181	59	745656
10	93324	93380	56	745656
10	94107	94160	53	745656
10	94569	94710	141	745656
10	94810	94951	141	745656
10	95065	95129	64	745656
10	95404	95454	50	745656
10	96022	96162	140	745656
10	96210	96261	51	745656
10	96552	96689	137	745656
10	96793	96864	71	745656
10	97353	97416	63	745656
10	97530	97657	127	745656
10	97941	98003	62	745656
10	98087	98166	79	745656
10	99273	99333	60	745656
10	99425	99495	70	745656
10	99536	99681	145	745656
10	100753	100814	61	745656
10	100915	101110	195	745656
10	101372	101429	57	745656
10	101848	101985	137	745656
10	102081	102172	91	745656
10	103724	103774	50	745656
10	104033	104096	63	745656
10	104199	104253	54	745656
10	104349	104415	66	745656
10	104532	104657	125	745656
10	104784	104912	128	745656
10	105019	105078	59	745656
10	106098	106333	235	745656
10	106594	106688	94	745656
10	106746	106840	94	745656
10	106975	107033	58	745656
10	108642	108692	50	745656
10	109104	109182	78	745656
10	109441	109509	68	745656
10	109629	109777	148	745656
10	109879	109970	91	745656
10	110066	110129	63	745656
10	110226	110281	55	745656
10	110402	110456	54	745656
10	110899	110950	51	745656
10	111236	111305	69	745656
10	111397	111578	181	745656
10	111681	111747	66	745656
10	111853	111910	57	745656
10	112002	112070	68	745656
10	113242	113303	61	745656
10	113417	113565	148	745656
10	113649	113819	170	745656
10	113923	113975	52	745656
10	115680	115823	143	745656
10	115832	115945	113	745656
10	116316	116407	91	745656
10	116502	116663	161	745656
10	116753	116815	62	745656
10	116918	116998	80	745656
10	117096	117171	75	745656
10	117701	117898	197	745656
10	117971	118022	51	745656
10	119167	119229	62	745656
10	119330	119427	97	745656
10	119458	119536	78	745656
10	119825	119881	56	745656
10	119975	120307	332	745656
10	120316	120451	135	745656
10	121824	122036	212	745656
10	122046	122135	89	745656
10	122863	122949	86	745656
10	122993	123125	132	745656
10	123137	123328	191	745656
10	123436	123696	260	745656
10	126302	126626	324	745656
10	128123	128182	59	745656
10	128916	129107	191	745656
10	129219	129278	59	745656
10	129399	129454	55	745656
10	129548	129620	72	745656
10	129882	129977	95	745656
10	130189	130308	119	745656
10	130395	130466	71	745656
10	130721	130904	183	745656
10	130987	131054	67	745656
10	131172	131226	54	745656
10	132102	132158	56	745656
10	133608	133669	61	745656
10	133952	134159	207	745656
10	134237	134292	55	745656
10	134734	134793	59	745656
10	136074	136153	79	745656
10	136227	136278	51	745656
10	136735	136953	218	745656
10	137048	137241	193	745656
10	137364	137414	50	745656
10	137520	137583	63	745656
10	137688	137744	56	745656
10	139311	139410	99	745656
10	139587	139657	70	745656
10	139995	140301	306	745656
10	141047	141110	63	745656
10	141267	141336	69	745656
10	141420	141506	86	745656
10	141746	141828	82	745656
10	142085	142135	50	745656
10	142259	142311	52	745656
10	142583	142666	83	745656
10	142753	142814	61	745656
10	142929	143055	126	745656
10	143148	143235	87	745656
10	144170	144228	58	745656
10	144488	144558	70	745656
10	144648	144752	104	745656
10	144831	145007	176	745656
10	145122	145176	54	745656
10	145268	145318	50	745656
10	146039	146184	145	745656
10	146458	146510	52	745656
10	146611	146682	71	745656
10	146786	146982	196	745656
10	147103	147158	55	745656
10	147731	147847	116	745656
10	150299	150366	67	745656
10	150468	150784	316	745656
10	150877	150932	55	745656
10	152855	152922	67	745656
10	153033	153115	82	745656
10	153302	153409	107	745656
10	154664	154896	232	745656
10	155633	155694	61	745656
10	155792	155855	63	745656
10	155967	156028	61	745656
10	156130	156264	134	745656
10	157045	157100	55	745656
10	157199	157433	234	745656
10	157447	157584	137	745656
10	157682	157777	95	745656
10	157887	158046	159	745656
10	158321	158376	55	745656
10	158663	158724	61	745656
10	159412	159478	66	745656
10	159595	159704	109	745656
10	159748	159809	61	745656
10	159954	160363	409	745656
10	160442	160553	111	745656
10	161302	161362	60	745656
10	161464	161544	80	745656
10	161631	161851	220	745656
10	161919	161975	56	745656
10	162283	162374	91	745656
10	163483	163545	62	745656
10	163655	163710	55	745656
10	163838	163888	50	745656
10	164113	164226	113	745656
10	164815	164873	58	745656
10	165129	165201	72	745656
10	165299	165447	148	745656
10	165541	165638	97	745656
10	172284	172345	61	745656
10	172449	172688	239	745656
10	172884	173478	594	745656
10	174411	174478	67	745656
10	177027	177105	78	745656
10	177188	177250	62	745656
10	177353	177434	81	745656
10	177528	177733	205	745656
10	177986	178057	71	745656
10	180256	180441	185	745656
10	180551	180616	65	745656
10	180690	180753	63	745656
10	181196	181280	84	745656
10	181731	181861	130	745656
10	181961	182025	64	745656
10	183728	183799	71	745656
10	183887	183960	73	745656
10	184231	184392	161	745656
10	184485	184536	51	745656
10	185313	185419	106	745656
10	186475	186528	53	745656
10	186628	186825	197	745656
10	186904	186982	78	745656
10	187575	187630	55	745656
10	187729	187920	191	745656
10	189234	189293	59	745656
10	189383	189459	76	745656
10	189494	189605	111	745656
10	191041	191165	124	745656
10	191402	191575	173	745656
10	192195	192375	180	745656
10	193479	193536	57	745656
10	193596	193785	189	745656
10	194824	194930	106	745656
10	195033	195089	56	745656
10	195172	195516	344	745656
10	195612	195707	95	745656
10	195920	196120	200	745656
10	196227	196292	65	745656
10	197155	197237	82	745656
10	197845	197913	68	745656
10	198161	198243	82	745656
10	198370	198442	72	745656
10	201602	201701	99	745656
10	203252	203345	93	745656
10	204329	204442	113	745656
10	204720	204795	75	745656
10	205033	205148	115	745656
10	205279	205357	78	745656
10	205915	205983	68	745656
10	207523	207743	220	745656
10	209536	209589	53	745656
10	209595	209663	68	745656
10	211109	211159	50	745656
10	211418	211492	74	745656
10	211565	211813	248	745656
10	211888	211962	74	745656
10	212082	212152	70	745656
10	216660	216713	53	745656
10	217277	217481	204	745656
10	217908	217968	60	745656
10	218431	218485	54	745656
10	219424	219478	54	745656
10	219736	219808	72	745656
10	219930	220014	84	745656
10	220079	220492	413	745656
10	220626	220708	82	745656
10	223110	223176	66	745656
10	223278	223362	84	745656
10	223414	223633	219	745656
10	223900	224136	236	745656
10	224227	224406	179	745656
10	224535	224609	74	745656
10	226538	226648	110	745656
10	226656	226747	91	745656
10	226833	226902	69	745656
10	227006	227204	198	745656
10	227295	227357	62	745656
10	227470	227530	60	745656
10	227796	227906	110	745656
10	228407	228648	241	745656
10	228723	228865	142	745656
10	229440	229521	81	745656
10	229610	229671	61	745656
10	230332	230402	70	745656
10	230680	230741	61	745656
10	230818	230922	104	745656
10	231033	231174	141	745656
10	231293	231350	57	745656
10	232094	232168	74	745656
10	233584	233649	65	745656
10	233916	234042	126	745656
10	234123	234177	54	745656
10	236274	236351	77	745656
10	236476	236717	241	745656
10	237013	237121	108	745656
10	238913	238983	70	745656
10	239089	239255	166	745656
10	239677	239737	60	745656
10	241073	241144	71	745656
10	241361	241464	103	745656
10	241567	241766	199	745656
10	241886	241990	104	745656
10	242082	242146	64	745656
10	242836	242917	81	745656
10	245151	245217	66	745656
10	245317	245454	137	745656
10	245859	245925	66	745656
10	246015	246080	65	745656
10	246163	246332	169	745656
10	246905	247097	192	745656
10	247362	247412	50	745656
10	247662	247760	98	745656
10	251491	251556	65	745656
10	251616	251727	111	745656
10	252032	252094	62	745656
10	252496	252566	70	745656
10	253437	253510	73	745656
10	253743	253821	78	745656
